user_id,avg_daily_minutes,number_of_playlists,skips_per_day,support_tickets,days_since_last_login,churned,subscription_type_premium,top_genre_country,top_genre_electronic,top_genre_hip-hop,top_genre_jazz,top_genre_pop,top_genre_rock,country_BR,country_CA,country_DE,country_FR,country_IN,country_PK,country_RU,country_UK,country_US,engagement_score
user_245,103.2,5,9,0,11,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,39.88
user_246,118.0,1,3,1,58,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41.099999999999994
user_247,76.6,0,6,1,11,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.34
user_248,104.9,7,8,0,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,42.16000000000001
user_249,139.5,4,10,0,5,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,54.50000000000001
user_250,87.9,6,4,0,2,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35.96
user_251,82.5,7,4,0,34,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,30.900000000000006
user_252,153.5,5,4,1,14,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.70000000000001
user_253,77.1,2,6,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,30.14
user_254,99.9,4,6,1,6,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,39.36000000000001
user_255,99.7,8,4,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41.480000000000004
user_256,77.1,1,6,1,15,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,28.44
user_257,106.6,1,3,1,9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41.44
user_259,31.0,1,4,1,9,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.0
user_260,85.2,6,10,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,33.88
user_261,126.3,0,4,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,49.720000000000006
user_262,39.5,1,2,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15.600000000000001
user_263,173.9,6,3,0,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,70.66000000000001
user_264,77.2,2,2,0,12,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,29.880000000000006
user_265,121.8,3,7,0,12,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,47.019999999999996
user_266,71.8,0,8,0,16,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.519999999999996
user_267,99.5,2,11,0,7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,37.5
user_268,39.3,1,5,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.02
user_269,40.5,1,4,0,37,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0
user_270,72.7,0,3,0,15,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26.98
user_271,59.3,6,10,0,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23.32
user_272,133.1,2,6,0,11,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,51.54
user_273,112.3,1,6,0,13,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,42.72
user_274,139.4,1,2,1,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,55.260000000000005
user_275,66.7,4,10,0,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,25.28
user_276,46.2,0,3,0,8,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,17.08
user_277,104.3,4,3,0,12,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41.12
user_278,131.9,5,4,0,6,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,52.86000000000001
user_279,136.3,4,7,0,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,53.920000000000016
user_280,34.5,2,5,2,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.0
user_281,81.2,7,3,0,35,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30.480000000000004
user_282,130.4,1,4,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,51.660000000000004
user_283,62.3,0,7,0,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,23.020000000000003
user_284,45.2,3,0,0,12,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,17.78
user_285,109.5,4,4,1,18,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,42.40000000000001
user_286,182.3,5,8,0,20,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.82000000000001
user_287,112.2,4,4,1,7,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,44.580000000000005
user_288,58.9,1,1,0,27,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.960000000000004
user_289,122.4,1,7,0,6,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,47.260000000000005
user_290,70.4,0,13,0,10,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,24.560000000000002
user_291,93.2,0,6,0,35,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,32.58
user_292,88.4,5,3,0,5,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,35.760000000000005
user_293,54.3,2,7,1,28,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,18.12
user_294,134.9,4,11,0,9,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,52.06000000000001
user_295,126.0,7,8,0,2,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,50.7
user_296,155.6,2,9,0,10,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,60.040000000000006
user_297,69.1,0,4,0,20,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,24.84
user_298,129.9,5,9,0,13,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,50.360000000000014
user_299,52.7,3,8,0,16,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,18.779999999999998
user_300,83.2,6,6,0,5,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,33.379999999999995
user_301,55.5,2,4,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.700000000000003
user_302,120.5,2,0,0,11,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,47.7
user_303,30.3,0,3,0,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.320000000000002
user_304,80.3,5,2,0,11,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,32.12
user_305,99.4,9,7,0,7,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,40.36000000000001
user_306,110.3,4,4,0,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,44.12000000000001
user_307,78.3,1,8,0,9,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,29.12
user_308,193.2,6,6,0,12,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,76.67999999999999
user_309,142.8,5,5,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,57.620000000000005
user_310,58.1,1,6,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,22.240000000000002
user_311,69.2,4,2,0,16,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26.880000000000003
user_312,26.9,0,6,0,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.659999999999998
user_313,90.3,6,2,0,1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37.419999999999995
user_314,53.3,0,6,0,7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,19.42
user_315,102.0,5,0,0,32,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,39.1
user_316,133.2,7,4,0,7,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,53.88
user_317,123.8,4,5,1,17,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,48.02
user_318,136.3,4,6,1,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,54.32000000000001
user_319,17.9,5,1,1,15,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6.960000000000001
user_320,99.2,6,3,0,5,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,40.38
user_321,99.8,5,2,0,8,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,40.220000000000006
user_322,184.4,6,2,0,19,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,73.25999999999999
user_323,114.4,4,5,0,9,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,45.06000000000001
user_324,115.6,1,5,0,4,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,45.14
user_325,57.4,7,2,0,5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24.160000000000004
user_326,169.2,6,8,0,47,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.17999999999999
user_327,137.1,8,3,0,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,56.64
user_328,53.9,0,2,0,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20.760000000000005
user_329,61.0,0,5,0,21,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21.3
user_330,73.3,5,11,0,3,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,28.32
user_331,96.8,0,10,0,6,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,36.12
user_332,72.6,2,2,1,31,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,26.14
user_333,136.2,3,5,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,54.279999999999994
user_334,17.6,5,4,0,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.340000000000001
user_335,92.7,3,1,0,48,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32.980000000000004
user_336,110.5,5,7,2,18,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42.50000000000001
user_337,189.6,5,5,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,76.24000000000001
user_338,50.7,3,6,0,12,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18.78
user_339,36.4,0,0,0,5,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,14.06
user_340,135.2,9,1,0,7,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,55.879999999999995
user_341,119.8,6,5,2,4,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,48.32
user_342,117.0,6,6,0,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,47.1
user_343,114.8,3,6,0,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,45.22
user_344,93.0,5,5,0,17,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,36.0
user_345,59.2,3,9,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.68
user_346,136.7,0,5,0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,53.58
user_347,41.7,1,5,0,33,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,12.680000000000003
user_348,135.9,1,3,0,7,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,53.36
user_349,91.8,4,1,0,9,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,36.82
user_350,78.0,0,6,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,30.000000000000004
user_351,53.6,4,5,0,41,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.54
user_352,109.9,3,3,0,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.160000000000004
user_353,41.6,1,3,0,7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,15.64
user_354,125.1,1,7,0,9,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,48.04
user_356,113.3,7,4,0,13,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45.32000000000001
user_357,102.7,0,3,2,7,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,39.78
user_358,131.8,3,4,0,7,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,52.120000000000005
user_359,155.9,4,4,0,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.66000000000001
user_360,32.0,4,2,0,6,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13.0
user_361,78.8,1,9,0,22,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27.82
user_362,53.7,4,1,0,5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,21.980000000000004
user_363,140.3,4,11,0,10,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,54.120000000000005
user_364,101.8,5,7,1,9,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,39.92
user_365,61.0,0,6,0,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,22.500000000000004
user_366,39.7,1,5,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15.180000000000003
user_367,49.0,2,0,0,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,19.800000000000004
user_368,90.9,6,8,1,2,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,36.36
user_369,155.6,6,7,1,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,61.74000000000001
user_370,37.3,0,3,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.22
user_371,99.8,3,6,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,39.62
user_372,125.0,4,10,0,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47.900000000000006
user_373,76.1,4,3,0,26,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28.439999999999994
user_374,34.8,0,1,2,5,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13.22
user_375,121.7,0,4,0,21,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45.78000000000001
user_376,111.7,2,7,0,16,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,42.28000000000001
user_377,55.0,2,4,0,18,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
user_378,168.2,6,7,0,10,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66.67999999999999
user_379,65.4,0,6,2,17,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.260000000000005
user_380,100.5,5,0,0,18,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,39.900000000000006
user_381,129.3,8,5,0,3,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,52.82000000000001
user_382,138.1,5,6,0,20,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,53.54
user_383,158.7,6,4,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,64.48
user_384,23.3,3,2,0,48,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.02
user_385,113.7,3,3,0,8,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,44.980000000000004
user_386,137.7,6,9,1,2,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,54.879999999999995
user_387,155.9,3,4,0,14,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,61.06000000000001
user_388,60.4,0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23.86
user_389,141.7,4,10,0,21,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,53.78
user_390,108.0,1,9,0,5,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,41.2
user_391,14.2,4,3,0,10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.279999999999999
user_392,196.7,5,2,0,8,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,78.98
user_393,181.8,7,8,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,72.92000000000002
user_394,77.8,1,8,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,29.82
user_395,114.9,4,7,0,15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.26000000000001
user_396,148.7,0,7,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,57.98
user_397,98.5,1,4,0,9,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,38.00000000000001
user_398,56.3,2,6,0,5,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,21.42
user_399,96.6,3,4,0,18,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,36.940000000000005
user_400,31.2,4,0,0,8,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.879999999999999
user_401,105.3,2,5,0,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,41.42000000000001
user_402,6.9,4,4,0,18,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.36
user_403,135.4,3,1,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,54.76
user_404,33.8,5,3,0,6,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.82
user_405,109.8,1,3,1,9,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,42.72
user_406,134.1,5,3,0,10,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,53.54
user_407,57.0,1,2,0,23,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,20.400000000000002
user_408,35.2,0,2,0,14,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.280000000000001
user_409,104.8,1,4,2,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,41.42
user_410,97.6,5,1,0,5,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,39.839999999999996
user_411,142.1,4,5,0,27,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,54.34
user_412,135.5,4,3,0,3,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,54.50000000000001
user_413,83.8,0,5,0,6,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,31.92
user_414,79.3,5,6,2,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,31.619999999999997
user_415,38.0,0,5,0,7,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,13.500000000000002
user_416,94.5,1,5,0,12,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,35.9
user_417,95.2,5,1,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,39.28
user_419,138.6,9,5,0,16,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.54
user_420,98.2,3,4,0,15,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,37.88
user_421,40.6,0,3,0,14,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,14.240000000000002
user_422,91.4,2,5,0,21,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34.06
user_423,111.2,1,7,0,7,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,42.68
user_424,117.7,3,4,0,10,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,46.18000000000001
user_425,107.2,7,5,0,3,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,43.68000000000001
user_426,76.9,5,9,0,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.460000000000004
user_427,46.6,4,5,0,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,18.74
user_428,85.6,3,6,0,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,33.64
user_429,50.0,1,2,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,19.400000000000002
user_430,72.7,0,5,0,21,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25.98
user_431,120.7,7,4,0,41,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,45.480000000000004
user_432,73.6,4,9,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,28.739999999999995
user_433,54.4,3,8,0,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,19.86
user_434,197.7,3,6,0,19,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,76.88
user_435,65.1,4,1,0,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,26.439999999999998
user_436,154.2,4,8,1,4,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,60.88
user_437,158.9,4,2,0,12,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,63.16
user_438,44.9,0,3,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,16.96
user_439,168.5,4,8,0,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,66.60000000000001
user_440,105.6,1,8,0,38,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,37.14
user_441,92.9,5,1,0,11,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,37.36
user_442,95.6,1,6,0,18,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35.54
user_443,146.1,2,5,1,3,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,57.74
user_444,178.2,7,1,0,27,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,70.47999999999999
user_445,130.5,5,6,2,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52.2
user_446,153.3,5,6,0,8,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60.82000000000001
user_447,116.0,3,8,1,7,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,45.0
user_448,116.4,5,4,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.160000000000004
user_449,103.9,4,5,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,41.46000000000001
user_450,125.7,4,7,0,24,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.68000000000001
user_451,82.2,3,2,0,17,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,31.680000000000003
user_452,152.6,6,3,1,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62.13999999999999
user_453,71.0,5,4,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,29.1
user_454,109.5,1,4,0,9,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,42.400000000000006
user_455,28.4,0,7,1,22,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.759999999999999
user_456,171.3,6,3,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,69.72000000000001
user_457,62.1,4,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25.640000000000004
user_458,67.2,2,6,0,17,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,24.580000000000005
user_459,65.7,4,0,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,27.18
user_460,140.3,7,3,0,9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.720000000000006
user_461,115.9,6,9,0,8,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.56000000000001
user_462,159.4,2,7,0,7,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,62.26
user_463,52.6,0,11,1,30,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.840000000000003
user_464,114.7,7,6,0,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,46.08
user_465,101.3,5,2,0,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41.02
user_466,20.4,1,0,0,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.260000000000002
user_467,74.9,6,5,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,30.760000000000005
user_468,16.3,4,3,1,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.320000000000001
user_469,63.7,5,4,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,26.180000000000003
user_470,80.1,0,5,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,30.64
user_471,92.3,2,10,0,49,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,30.620000000000005
user_472,58.2,1,3,0,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,22.48
user_473,65.9,1,5,0,9,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,24.760000000000005
user_474,135.3,6,3,2,31,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52.22
user_475,105.5,5,9,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,41.800000000000004
user_476,146.9,3,0,0,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,59.260000000000005
user_477,113.7,3,4,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45.580000000000005
user_478,62.3,3,4,0,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,23.919999999999998
user_479,27.3,4,4,0,10,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10.32
user_480,60.6,2,7,0,20,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,21.440000000000005
user_481,41.6,2,1,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,17.040000000000003
user_482,123.3,1,3,0,6,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.419999999999995
user_483,103.5,5,5,0,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,41.50000000000001
user_484,89.2,6,8,0,18,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,34.08
user_485,100.6,8,1,0,3,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,42.14
user_486,147.6,4,9,0,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,56.84
user_487,128.7,5,4,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51.88
user_488,144.3,1,8,1,9,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,55.52
user_489,91.0,4,1,0,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,36.9
user_490,107.7,3,3,2,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.38
user_491,99.3,4,3,0,5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,39.82
user_492,113.7,7,1,0,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,46.480000000000004
user_493,83.0,3,4,0,11,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,32.2
